y_exp,y_pred,order
-1.123435592651367188e+01,-1.121829414367675781e+01,4.000000000000000000e+00
-2.883253335952758789e+00,-2.867837905883789062e+00,3.000000000000000000e+00
-1.132395267486572266e+01,-1.143179798126220703e+01,4.000000000000000000e+00
1.034148788452148438e+01,1.042124557495117188e+01,3.000000000000000000e+00
1.095623970031738281e+00,1.166490554809570312e+00,3.000000000000000000e+00
2.607931137084960938e+00,2.955940723419189453e+00,3.000000000000000000e+00
-8.825804710388183594e+00,-8.901762008666992188e+00,4.000000000000000000e+00
9.224378585815429688e+00,9.076787948608398438e+00,3.000000000000000000e+00
3.485994100570678711e+00,3.639945030212402344e+00,4.000000000000000000e+00
2.371151447296142578e+00,2.438368797302246094e+00,3.000000000000000000e+00
-1.689097785949707031e+01,-1.695835304260253906e+01,4.000000000000000000e+00
1.423771858215332031e+01,1.432575702667236328e+01,4.000000000000000000e+00
1.151554298400878906e+01,1.146192550659179688e+01,3.000000000000000000e+00
-1.326937580108642578e+01,-1.329698085784912109e+01,4.000000000000000000e+00
-6.271544694900512695e-01,-5.553591251373291016e-01,3.000000000000000000e+00
1.571241140365600586e+00,1.628683805465698242e+00,4.000000000000000000e+00
1.314545989036560059e+00,1.414638996124267578e+00,4.000000000000000000e+00
-1.520390510559082031e+01,-1.526770210266113281e+01,4.000000000000000000e+00
-5.589431762695312500e+00,-5.539756298065185547e+00,4.000000000000000000e+00
-8.075431823730468750e+00,-8.140195846557617188e+00,3.000000000000000000e+00
9.189909934997558594e+00,9.322855949401855469e+00,4.000000000000000000e+00
1.819781303405761719e+01,1.794701766967773438e+01,3.000000000000000000e+00
-7.888831496238708496e-01,-7.574567794799804688e-01,3.000000000000000000e+00
-9.237004280090332031e+00,-9.217608451843261719e+00,3.000000000000000000e+00
5.196925640106201172e+00,5.129857063293457031e+00,3.000000000000000000e+00
1.409704589843750000e+01,1.403656196594238281e+01,4.000000000000000000e+00
-1.294511413574218750e+01,-1.298195075988769531e+01,4.000000000000000000e+00
-1.566150188446044922e+00,-1.464817523956298828e+00,3.000000000000000000e+00
-5.852833271026611328e+00,-5.791586399078369141e+00,3.000000000000000000e+00
1.795472621917724609e+00,1.757653236389160156e+00,3.000000000000000000e+00
4.625017940998077393e-01,4.136028885841369629e-01,3.000000000000000000e+00
1.302604198455810547e+01,1.296276664733886719e+01,3.000000000000000000e+00
-1.838212394714355469e+01,-1.809607505798339844e+01,4.000000000000000000e+00
1.615400910377502441e-01,2.277147471904754639e-01,3.000000000000000000e+00
1.887224078178405762e+00,1.959527969360351562e+00,4.000000000000000000e+00
1.099503040313720703e+01,1.108283233642578125e+01,4.000000000000000000e+00
1.843759155273437500e+01,1.835152816772460938e+01,4.000000000000000000e+00
1.738571763038635254e+00,1.716728925704956055e+00,3.000000000000000000e+00
-1.128224372863769531e+00,-1.157806158065795898e+00,4.000000000000000000e+00
-1.216124916076660156e+01,-1.214078330993652344e+01,4.000000000000000000e+00
4.532349586486816406e+00,4.505903720855712891e+00,4.000000000000000000e+00
6.367970943450927734e+00,6.444461345672607422e+00,3.000000000000000000e+00
1.525220632553100586e+00,1.541935205459594727e+00,4.000000000000000000e+00
2.201250791549682617e+00,2.027168512344360352e+00,3.000000000000000000e+00
-1.647038269042968750e+01,-1.642449378967285156e+01,4.000000000000000000e+00
4.219619750976562500e+00,4.169673919677734375e+00,3.000000000000000000e+00
3.098682880401611328e+00,3.108328819274902344e+00,3.000000000000000000e+00
-1.611783951520919800e-01,-1.604926735162734985e-01,3.000000000000000000e+00
6.231647968292236328e+00,6.256546497344970703e+00,4.000000000000000000e+00
-4.236721515655517578e+00,-4.144494056701660156e+00,4.000000000000000000e+00
1.027267694473266602e+00,1.061291456222534180e+00,4.000000000000000000e+00
1.469769477844238281e+00,1.552554011344909668e+00,3.000000000000000000e+00
-4.164854526519775391e+00,-4.145133495330810547e+00,4.000000000000000000e+00
1.345729255676269531e+01,1.342303943634033203e+01,3.000000000000000000e+00
-1.512742614746093750e+01,-1.522621154785156250e+01,4.000000000000000000e+00
-2.965917587280273438e+00,-3.014925479888916016e+00,3.000000000000000000e+00
7.347908020019531250e+00,7.344735622406005859e+00,4.000000000000000000e+00
2.296881437301635742e+00,2.292585849761962891e+00,4.000000000000000000e+00
-2.594749212265014648e+00,-2.584023952484130859e+00,3.000000000000000000e+00
1.131028747558593750e+01,1.134101390838623047e+01,4.000000000000000000e+00
-1.133632755279541016e+01,-1.134874725341796875e+01,3.000000000000000000e+00
2.993557214736938477e+00,2.976392745971679688e+00,3.000000000000000000e+00
3.754641294479370117e+00,3.763408422470092773e+00,3.000000000000000000e+00
-1.004415154457092285e+00,-1.021961450576782227e+00,4.000000000000000000e+00
-8.697817325592041016e-01,-8.408461809158325195e-01,3.000000000000000000e+00
1.399071931838989258e+00,1.285415410995483398e+00,3.000000000000000000e+00
-1.808998298645019531e+01,-1.805898857116699219e+01,3.000000000000000000e+00
-1.301066970825195312e+01,-1.311348915100097656e+01,4.000000000000000000e+00
-9.008282661437988281e+00,-9.177719116210937500e+00,4.000000000000000000e+00
6.424650669097900391e+00,6.380151748657226562e+00,4.000000000000000000e+00
2.267331600189208984e+00,2.384041309356689453e+00,3.000000000000000000e+00
3.096333980560302734e+00,3.163193464279174805e+00,3.000000000000000000e+00
7.340217828750610352e-01,6.796582937240600586e-01,3.000000000000000000e+00
-4.842983722686767578e+00,-4.862159252166748047e+00,4.000000000000000000e+00
1.098552417755126953e+01,1.105197715759277344e+01,4.000000000000000000e+00
4.321859836578369141e+00,4.281120777130126953e+00,4.000000000000000000e+00
-1.013679504394531250e+01,-1.013117313385009766e+01,4.000000000000000000e+00
3.059422492980957031e+00,3.035432815551757812e+00,3.000000000000000000e+00
-4.667737483978271484e+00,-4.683069229125976562e+00,3.000000000000000000e+00
3.608794450759887695e+00,3.638395071029663086e+00,3.000000000000000000e+00
-2.802612304687500000e+01,-2.806197357177734375e+01,3.000000000000000000e+00
-1.956850737333297729e-01,-1.486666202545166016e-01,3.000000000000000000e+00
1.554336994886398315e-01,1.825193613767623901e-01,3.000000000000000000e+00
1.738345742225646973e+00,1.813329815864562988e+00,4.000000000000000000e+00
1.276921272277832031e+01,1.285370349884033203e+01,4.000000000000000000e+00
3.489969253540039062e+00,3.486846923828125000e+00,4.000000000000000000e+00
-2.307134628295898438e+00,-2.284405708312988281e+00,3.000000000000000000e+00
2.368570327758789062e+00,2.283757209777832031e+00,3.000000000000000000e+00
1.953041458129882812e+01,1.953272438049316406e+01,4.000000000000000000e+00
-1.160778999328613281e+01,-1.156022453308105469e+01,4.000000000000000000e+00
2.122617721557617188e+00,2.207881450653076172e+00,3.000000000000000000e+00
-2.266933679580688477e+00,-2.248602390289306641e+00,4.000000000000000000e+00
3.584693670272827148e-01,3.741413354873657227e-01,3.000000000000000000e+00
-3.725538253784179688e+00,-3.762295246124267578e+00,3.000000000000000000e+00
2.717316627502441406e+00,2.667675495147705078e+00,3.000000000000000000e+00
-1.758515715599060059e+00,-1.652678489685058594e+00,3.000000000000000000e+00
1.265963554382324219e+01,1.233286380767822266e+01,3.000000000000000000e+00
1.043525815010070801e+00,9.636432528495788574e-01,3.000000000000000000e+00
-5.689538955688476562e+00,-5.667411327362060547e+00,4.000000000000000000e+00
-1.120633316040039062e+01,-1.119370746612548828e+01,4.000000000000000000e+00
-3.872214508056640625e+01,-3.874250030517578125e+01,4.000000000000000000e+00
1.213929367065429688e+01,1.205562496185302734e+01,4.000000000000000000e+00
4.992647647857666016e+00,4.936640262603759766e+00,3.000000000000000000e+00
7.682298660278320312e+00,7.575655460357666016e+00,4.000000000000000000e+00
-6.597381114959716797e+00,-6.574421405792236328e+00,4.000000000000000000e+00
-1.133730792999267578e+01,-1.130012607574462891e+01,3.000000000000000000e+00
-1.223371410369873047e+01,-1.225595188140869141e+01,4.000000000000000000e+00
7.853320121765136719e+00,7.961205959320068359e+00,3.000000000000000000e+00
-3.478929519653320312e+00,-3.496929645538330078e+00,3.000000000000000000e+00
1.016755580902099609e+00,1.005787491798400879e+00,3.000000000000000000e+00
-1.131470441818237305e+00,-1.137667655944824219e+00,4.000000000000000000e+00
-8.309929847717285156e+00,-8.291575431823730469e+00,4.000000000000000000e+00
-5.975569725036621094e+00,-5.867837429046630859e+00,4.000000000000000000e+00
1.870562434196472168e+00,1.856466054916381836e+00,3.000000000000000000e+00
2.565939903259277344e+00,2.622202873229980469e+00,3.000000000000000000e+00
-1.498560237884521484e+01,-1.505057334899902344e+01,4.000000000000000000e+00
1.480242609977722168e+00,1.410683751106262207e+00,3.000000000000000000e+00
5.027260780334472656e+00,5.086117744445800781e+00,4.000000000000000000e+00
-9.524923563003540039e-01,-1.047840833663940430e+00,4.000000000000000000e+00
-2.628200769424438477e+00,-2.636712789535522461e+00,3.000000000000000000e+00
1.477983117103576660e+00,1.511329650878906250e+00,3.000000000000000000e+00
-2.087281417846679688e+01,-2.081488227844238281e+01,4.000000000000000000e+00
-2.726230025291442871e-01,-2.895452976226806641e-01,3.000000000000000000e+00
1.186816120147705078e+01,1.196951389312744141e+01,4.000000000000000000e+00
-1.020962905883789062e+01,-1.042495822906494141e+01,4.000000000000000000e+00
-7.502546787261962891e+00,-7.514011383056640625e+00,4.000000000000000000e+00
-2.431058406829833984e+00,-2.463006734848022461e+00,4.000000000000000000e+00
-5.785612106323242188e+00,-5.749213695526123047e+00,3.000000000000000000e+00
-2.459034323692321777e-01,-2.877887189388275146e-01,3.000000000000000000e+00
4.352164864540100098e-01,3.816824555397033691e-01,3.000000000000000000e+00
-5.436859652400016785e-02,-6.975689530372619629e-02,3.000000000000000000e+00
5.405776023864746094e+00,5.374472618103027344e+00,4.000000000000000000e+00
3.058296442031860352e+00,3.057751178741455078e+00,4.000000000000000000e+00
-7.877527713775634766e+00,-7.912346363067626953e+00,4.000000000000000000e+00
-2.233733415603637695e+00,-2.256048202514648438e+00,3.000000000000000000e+00
-6.018453836441040039e-01,-6.199902296066284180e-01,3.000000000000000000e+00
-7.843897342681884766e+00,-7.868855476379394531e+00,3.000000000000000000e+00
-8.849465370178222656e+00,-9.004003524780273438e+00,4.000000000000000000e+00
-9.274007797241210938e+00,-9.345958709716796875e+00,4.000000000000000000e+00
-1.759199202060699463e-01,-1.957716643810272217e-01,4.000000000000000000e+00
-3.154697895050048828e+00,-3.066257953643798828e+00,3.000000000000000000e+00
7.347832322120666504e-01,7.141143083572387695e-01,3.000000000000000000e+00
-8.352489471435546875e+00,-8.261945724487304688e+00,3.000000000000000000e+00
6.723759174346923828e+00,6.598906517028808594e+00,3.000000000000000000e+00
3.810364007949829102e-01,4.151582419872283936e-01,3.000000000000000000e+00
-9.754709243774414062e+00,-9.688452720642089844e+00,3.000000000000000000e+00
1.128498840332031250e+01,1.116606616973876953e+01,3.000000000000000000e+00
-2.941430282592773438e+01,-2.945089149475097656e+01,4.000000000000000000e+00
-8.875327110290527344e+00,-8.896564483642578125e+00,4.000000000000000000e+00
2.408422946929931641e+00,2.402693033218383789e+00,4.000000000000000000e+00
3.210057973861694336e+00,3.231217622756958008e+00,4.000000000000000000e+00
9.858215332031250000e+00,9.836565017700195312e+00,4.000000000000000000e+00
1.637976455688476562e+01,1.636788177490234375e+01,4.000000000000000000e+00
1.563922502100467682e-02,-3.877356648445129395e-03,3.000000000000000000e+00
2.646409988403320312e+00,2.686100006103515625e+00,3.000000000000000000e+00
-7.118228912353515625e+00,-7.153277397155761719e+00,4.000000000000000000e+00
-1.574799776077270508e+00,-1.604444622993469238e+00,4.000000000000000000e+00
1.572832393646240234e+01,1.563680076599121094e+01,3.000000000000000000e+00
3.283290147781372070e+00,3.346510171890258789e+00,3.000000000000000000e+00
7.530915141105651855e-01,7.489306926727294922e-01,3.000000000000000000e+00
-8.627779006958007812e+00,-8.628026962280273438e+00,3.000000000000000000e+00
-1.584927678108215332e+00,-1.640903592109680176e+00,3.000000000000000000e+00
1.787775158882141113e+00,1.871715068817138672e+00,4.000000000000000000e+00
-3.014158010482788086e+00,-2.982338905334472656e+00,3.000000000000000000e+00
8.397673606872558594e+00,8.378823280334472656e+00,4.000000000000000000e+00
9.324555397033691406e+00,9.314596176147460938e+00,3.000000000000000000e+00
-1.822463417053222656e+01,-1.816610717773437500e+01,3.000000000000000000e+00
-9.316301345825195312e+00,-9.310496330261230469e+00,3.000000000000000000e+00
-2.118175268173217773e+00,-2.137742042541503906e+00,4.000000000000000000e+00
-2.531672239303588867e+00,-2.514328241348266602e+00,3.000000000000000000e+00
5.416481494903564453e-01,5.459875464439392090e-01,3.000000000000000000e+00
4.701556265354156494e-01,3.216573596000671387e-01,3.000000000000000000e+00
-1.587309932708740234e+01,-1.576953411102294922e+01,3.000000000000000000e+00
7.228214263916015625e+00,7.191003322601318359e+00,4.000000000000000000e+00
-1.083902549743652344e+01,-1.091501045227050781e+01,4.000000000000000000e+00
-3.841609477996826172e+00,-3.876145839691162109e+00,4.000000000000000000e+00
3.861203193664550781e+00,3.882918834686279297e+00,4.000000000000000000e+00
-1.064573526382446289e+00,-1.111710548400878906e+00,3.000000000000000000e+00
-8.309505462646484375e+00,-8.353943824768066406e+00,4.000000000000000000e+00
-7.556812465190887451e-02,-2.526851743459701538e-02,4.000000000000000000e+00
1.789548248052597046e-01,4.159414768218994141e-02,3.000000000000000000e+00
-6.075720310211181641e+00,-6.096145629882812500e+00,4.000000000000000000e+00
-8.383143424987792969e+00,-8.560494422912597656e+00,4.000000000000000000e+00
5.174154281616210938e+00,5.156994342803955078e+00,3.000000000000000000e+00
3.117255866527557373e-01,2.712367773056030273e-01,3.000000000000000000e+00
-1.351908564567565918e+00,-1.525375723838806152e+00,3.000000000000000000e+00
-2.553966045379638672e+00,-2.604537010192871094e+00,4.000000000000000000e+00
3.283159732818603516e+00,3.314917325973510742e+00,3.000000000000000000e+00
1.776211547851562500e+01,1.779173088073730469e+01,4.000000000000000000e+00
-7.006324529647827148e-01,-5.379859209060668945e-01,3.000000000000000000e+00
5.807091236114501953e+00,5.781917095184326172e+00,3.000000000000000000e+00
-6.648521423339843750e-01,-5.735624432563781738e-01,3.000000000000000000e+00
3.442602872848510742e+00,3.452298164367675781e+00,3.000000000000000000e+00
-3.121446847915649414e+00,-3.056148290634155273e+00,3.000000000000000000e+00
-1.603183746337890625e+01,-1.584048843383789062e+01,4.000000000000000000e+00
2.380438089370727539e+00,2.379089117050170898e+00,4.000000000000000000e+00
1.189854240417480469e+01,1.199062156677246094e+01,3.000000000000000000e+00
2.462602853775024414e+00,2.485295772552490234e+00,4.000000000000000000e+00
-8.355293273925781250e+00,-9.394786834716796875e+00,4.000000000000000000e+00
8.129301071166992188e+00,8.163546562194824219e+00,4.000000000000000000e+00
1.270585536956787109e+00,1.325896382331848145e+00,4.000000000000000000e+00
1.143995046615600586e+00,1.250154137611389160e+00,4.000000000000000000e+00
7.022037029266357422e+00,7.084350585937500000e+00,4.000000000000000000e+00
3.178081512451171875e+00,3.051415205001831055e+00,4.000000000000000000e+00
-2.111742973327636719e+01,-2.110856246948242188e+01,4.000000000000000000e+00
8.021627426147460938e+00,8.005721092224121094e+00,4.000000000000000000e+00
1.131293964385986328e+01,1.130750751495361328e+01,4.000000000000000000e+00
-4.999758243560791016e+00,-5.058636188507080078e+00,4.000000000000000000e+00
1.172700786590576172e+01,1.173513603210449219e+01,3.000000000000000000e+00
4.451191902160644531e+00,4.542295455932617188e+00,4.000000000000000000e+00
1.990075826644897461e+00,1.982980966567993164e+00,4.000000000000000000e+00
1.010966968536376953e+01,1.022221183776855469e+01,4.000000000000000000e+00
-8.017911911010742188e+00,-7.981562614440917969e+00,4.000000000000000000e+00
-1.833654022216796875e+01,-1.830246543884277344e+01,3.000000000000000000e+00
9.452051162719726562e+00,9.554333686828613281e+00,4.000000000000000000e+00
7.818033218383789062e+00,7.827299594879150391e+00,4.000000000000000000e+00
-7.312042713165283203e+00,-7.358726501464843750e+00,3.000000000000000000e+00
8.280137062072753906e+00,8.412598609924316406e+00,4.000000000000000000e+00
-9.665670394897460938e+00,-9.809414863586425781e+00,4.000000000000000000e+00
3.975521326065063477e-01,4.827032685279846191e-01,3.000000000000000000e+00
-2.898448407649993896e-01,-1.948595196008682251e-01,4.000000000000000000e+00
4.219157218933105469e+00,4.264985084533691406e+00,4.000000000000000000e+00
2.898368835449218750e+00,2.948920726776123047e+00,3.000000000000000000e+00
9.732421636581420898e-01,9.913179874420166016e-01,3.000000000000000000e+00
-6.988956928253173828e+00,-7.061935424804687500e+00,4.000000000000000000e+00
-3.883936643600463867e+00,-3.922087430953979492e+00,4.000000000000000000e+00
4.910822868347167969e+00,4.943064689636230469e+00,3.000000000000000000e+00
5.989064216613769531e+00,5.880105495452880859e+00,4.000000000000000000e+00
-1.820893406867980957e+00,-1.765055537223815918e+00,3.000000000000000000e+00
6.285459041595458984e+00,6.279470920562744141e+00,3.000000000000000000e+00
1.628873586654663086e+00,1.606942772865295410e+00,4.000000000000000000e+00
-1.043168640136718750e+01,-1.051239299774169922e+01,4.000000000000000000e+00
3.494138270616531372e-02,-4.138928651809692383e-02,3.000000000000000000e+00
1.580016851425170898e+00,1.770993471145629883e+00,3.000000000000000000e+00
1.444964504241943359e+01,1.453703498840332031e+01,4.000000000000000000e+00
-8.940261840820312500e+00,-8.886632919311523438e+00,3.000000000000000000e+00
-3.920724391937255859e+00,-4.167800426483154297e+00,3.000000000000000000e+00
-4.023578166961669922e+00,-4.078137874603271484e+00,4.000000000000000000e+00
-1.894534111022949219e+01,-1.892967605590820312e+01,4.000000000000000000e+00
2.855656862258911133e+00,2.915432929992675781e+00,3.000000000000000000e+00
9.005595445632934570e-01,9.045573472976684570e-01,3.000000000000000000e+00
-8.749356269836425781e+00,-8.762254714965820312e+00,4.000000000000000000e+00
-5.180401802062988281e+00,-5.182505130767822266e+00,3.000000000000000000e+00
-4.269304752349853516e+00,-4.157007694244384766e+00,4.000000000000000000e+00
4.735428810119628906e+00,4.713249683380126953e+00,3.000000000000000000e+00
4.900849819183349609e+00,4.903814792633056641e+00,3.000000000000000000e+00
3.613536357879638672e-01,3.405827283859252930e-01,3.000000000000000000e+00
-4.298124790191650391e+00,-4.297689914703369141e+00,4.000000000000000000e+00
2.216896057128906250e+00,2.152167320251464844e+00,3.000000000000000000e+00
1.687101423740386963e-01,1.408299356698989868e-01,3.000000000000000000e+00
4.037486553192138672e+00,4.080662727355957031e+00,3.000000000000000000e+00
-5.301069736480712891e+00,-5.339620113372802734e+00,3.000000000000000000e+00
-4.851565361022949219e+00,-4.780567169189453125e+00,4.000000000000000000e+00
1.257022857666015625e+00,1.363918066024780273e+00,3.000000000000000000e+00
2.913076877593994141e+00,3.046944141387939453e+00,3.000000000000000000e+00
1.386377453804016113e+00,1.495216012001037598e+00,3.000000000000000000e+00
9.916555285453796387e-01,9.675662517547607422e-01,4.000000000000000000e+00
4.458946704864501953e+00,4.387588977813720703e+00,4.000000000000000000e+00
1.595552682876586914e+00,1.634621620178222656e+00,3.000000000000000000e+00
1.735203933715820312e+01,1.727215576171875000e+01,4.000000000000000000e+00
-1.571029567718505859e+01,-1.578116226196289062e+01,4.000000000000000000e+00
4.151925086975097656e+00,4.212734222412109375e+00,3.000000000000000000e+00
-1.601911163330078125e+01,-1.602793121337890625e+01,4.000000000000000000e+00
9.401896476745605469e+00,9.418715476989746094e+00,4.000000000000000000e+00
-3.608397722244262695e+00,-3.601332902908325195e+00,3.000000000000000000e+00
1.561528563499450684e+00,1.350766181945800781e+00,4.000000000000000000e+00
1.239983797073364258e+00,1.234416007995605469e+00,3.000000000000000000e+00
-6.747732639312744141e+00,-6.789389610290527344e+00,3.000000000000000000e+00
-3.543035888671875000e+01,-3.550694274902343750e+01,4.000000000000000000e+00
-6.411283969879150391e+00,-6.613223075866699219e+00,3.000000000000000000e+00
-1.503040122985839844e+01,-1.503341770172119141e+01,4.000000000000000000e+00
-6.261564254760742188e+00,-6.290719032287597656e+00,4.000000000000000000e+00
2.171324014663696289e+00,2.123317003250122070e+00,3.000000000000000000e+00
6.454827785491943359e+00,6.547539234161376953e+00,3.000000000000000000e+00
-1.586225414276123047e+01,-1.580783557891845703e+01,4.000000000000000000e+00
3.184693157672882080e-01,3.120433688163757324e-01,3.000000000000000000e+00
-1.673005223274230957e+00,-1.622155547142028809e+00,4.000000000000000000e+00
-1.438682365417480469e+01,-1.440090370178222656e+01,3.000000000000000000e+00
-2.079710388183593750e+01,-2.078096580505371094e+01,4.000000000000000000e+00
7.209213733673095703e+00,7.210856437683105469e+00,3.000000000000000000e+00
8.705578804016113281e+00,8.739183425903320312e+00,3.000000000000000000e+00
-1.764885783195495605e+00,-1.798429012298583984e+00,4.000000000000000000e+00
-1.436582393944263458e-02,5.201011896133422852e-03,3.000000000000000000e+00
-4.508306026458740234e+00,-4.256453037261962891e+00,3.000000000000000000e+00
1.279374313354492188e+01,1.279625892639160156e+01,4.000000000000000000e+00
-9.443047523498535156e+00,-9.445029258728027344e+00,4.000000000000000000e+00
-1.245351123809814453e+01,-1.246018505096435547e+01,3.000000000000000000e+00
2.147211074829101562e+00,2.111052513122558594e+00,4.000000000000000000e+00
1.325486946105957031e+01,1.337397098541259766e+01,4.000000000000000000e+00
3.636301755905151367e+00,3.609390258789062500e+00,4.000000000000000000e+00
-6.112846374511718750e+00,-6.086498737335205078e+00,3.000000000000000000e+00
-5.299645423889160156e+00,-5.263591289520263672e+00,4.000000000000000000e+00
3.186007022857666016e+00,3.310287475585937500e+00,3.000000000000000000e+00
8.950008153915405273e-01,8.759805560111999512e-01,3.000000000000000000e+00
1.944193005561828613e+00,2.038873434066772461e+00,4.000000000000000000e+00
4.622786521911621094e+00,4.675223350524902344e+00,3.000000000000000000e+00
-1.438498377799987793e+00,-1.537507534027099609e+00,3.000000000000000000e+00
2.420627355575561523e+00,2.387780427932739258e+00,3.000000000000000000e+00
-9.582645416259765625e+00,-9.513729095458984375e+00,3.000000000000000000e+00
-3.725986927747726440e-02,-1.723289489746093750e-02,3.000000000000000000e+00
-1.089305520057678223e+00,-9.218551516532897949e-01,4.000000000000000000e+00
-1.187622261047363281e+01,-1.185507202148437500e+01,4.000000000000000000e+00
1.190846633911132812e+01,1.191519069671630859e+01,4.000000000000000000e+00
8.915341459214687347e-03,1.895271539688110352e-01,3.000000000000000000e+00
6.446458697319030762e-01,6.829981803894042969e-01,3.000000000000000000e+00
1.051391220092773438e+01,1.053728103637695312e+01,3.000000000000000000e+00
-2.027017831802368164e+00,-2.057559490203857422e+00,3.000000000000000000e+00
-1.832476997375488281e+01,-1.829676818847656250e+01,3.000000000000000000e+00
2.574404954910278320e+00,2.598929643630981445e+00,4.000000000000000000e+00
2.235793590545654297e+00,2.316438913345336914e+00,3.000000000000000000e+00
1.383150696754455566e+00,1.411201238632202148e+00,3.000000000000000000e+00
3.906988620758056641e+00,3.811684370040893555e+00,4.000000000000000000e+00
7.455748319625854492e-01,8.292787075042724609e-01,3.000000000000000000e+00
-1.878342819213867188e+01,-1.877492523193359375e+01,3.000000000000000000e+00
-4.641909152269363403e-02,-4.281387105584144592e-02,3.000000000000000000e+00
5.456382274627685547e+00,5.311193943023681641e+00,4.000000000000000000e+00
-1.988045501708984375e+01,-1.990207290649414062e+01,4.000000000000000000e+00
-8.111571311950683594e+00,-8.099334716796875000e+00,4.000000000000000000e+00
-1.648507267236709595e-01,-1.515037417411804199e-01,3.000000000000000000e+00
7.968709945678710938e+00,8.032117843627929688e+00,4.000000000000000000e+00
-1.167102146148681641e+01,-1.169608688354492188e+01,3.000000000000000000e+00
9.321716427803039551e-01,9.059165716171264648e-01,4.000000000000000000e+00
3.316397666931152344e+00,3.229110002517700195e+00,3.000000000000000000e+00
-1.582774925231933594e+01,-1.587274265289306641e+01,3.000000000000000000e+00
-6.617074489593505859e+00,-6.672803878784179688e+00,4.000000000000000000e+00
7.929533958435058594e+00,7.959053993225097656e+00,4.000000000000000000e+00
4.046989977359771729e-01,4.213332533836364746e-01,3.000000000000000000e+00
-6.775473594665527344e+00,-6.680134773254394531e+00,4.000000000000000000e+00
6.858996301889419556e-02,3.561520576477050781e-02,3.000000000000000000e+00
1.516532540321350098e+00,1.453688859939575195e+00,3.000000000000000000e+00
-1.970278143882751465e+00,-1.979146242141723633e+00,3.000000000000000000e+00
2.426384687423706055e+00,2.486956357955932617e+00,3.000000000000000000e+00
-2.264481037855148315e-01,-1.549901962280273438e-01,4.000000000000000000e+00
-6.385840892791748047e+00,-6.375473976135253906e+00,4.000000000000000000e+00
3.385071516036987305e+00,3.406688213348388672e+00,3.000000000000000000e+00
-1.353015542030334473e+00,-1.420016884803771973e+00,4.000000000000000000e+00
-1.500913143157958984e+00,-1.564790964126586914e+00,3.000000000000000000e+00
-1.075223350524902344e+01,-1.057519149780273438e+01,4.000000000000000000e+00
-1.500210285186767578e+01,-1.491197395324707031e+01,3.000000000000000000e+00
-1.629537582397460938e+01,-1.633702468872070312e+01,4.000000000000000000e+00
6.533786773681640625e+00,6.529494285583496094e+00,4.000000000000000000e+00
-1.337159347534179688e+01,-1.342036628723144531e+01,3.000000000000000000e+00
-2.596754312515258789e+00,-2.611685514450073242e+00,3.000000000000000000e+00
