y_exp,y_pred,order
3.059422492980957031e+00,2.997002601623535156e+00,3.000000000000000000e+00
-4.667737483978271484e+00,-4.676835536956787109e+00,3.000000000000000000e+00
3.608794450759887695e+00,3.647554874420166016e+00,3.000000000000000000e+00
-2.802612304687500000e+01,-2.803790092468261719e+01,3.000000000000000000e+00
-1.956850737333297729e-01,-1.566517502069473267e-01,3.000000000000000000e+00
1.554336994886398315e-01,1.463720947504043579e-01,3.000000000000000000e+00
1.738345742225646973e+00,1.700229048728942871e+00,4.000000000000000000e+00
1.276921272277832031e+01,1.297016525268554688e+01,4.000000000000000000e+00
3.489969253540039062e+00,3.454108238220214844e+00,4.000000000000000000e+00
-2.307134628295898438e+00,-2.301152706146240234e+00,3.000000000000000000e+00
2.368570327758789062e+00,2.522387027740478516e+00,3.000000000000000000e+00
1.953041458129882812e+01,1.950397872924804688e+01,4.000000000000000000e+00
-1.160778999328613281e+01,-1.154780864715576172e+01,4.000000000000000000e+00
2.122617721557617188e+00,2.036887168884277344e+00,3.000000000000000000e+00
-2.266933679580688477e+00,-2.266668558120727539e+00,4.000000000000000000e+00
3.584693670272827148e-01,3.184332847595214844e-01,3.000000000000000000e+00
-3.725538253784179688e+00,-3.739620208740234375e+00,3.000000000000000000e+00
2.717316627502441406e+00,2.739261388778686523e+00,3.000000000000000000e+00
-1.758515715599060059e+00,-1.673962354660034180e+00,3.000000000000000000e+00
1.265963554382324219e+01,1.248044967651367188e+01,3.000000000000000000e+00
1.043525815010070801e+00,1.095842480659484863e+00,3.000000000000000000e+00
-5.689538955688476562e+00,-5.753835678100585938e+00,4.000000000000000000e+00
-1.120633316040039062e+01,-1.121975898742675781e+01,4.000000000000000000e+00
-3.872214508056640625e+01,-3.871906661987304688e+01,4.000000000000000000e+00
1.213929367065429688e+01,1.215247726440429688e+01,4.000000000000000000e+00
4.992647647857666016e+00,5.006373405456542969e+00,3.000000000000000000e+00
7.682298660278320312e+00,7.697877883911132812e+00,4.000000000000000000e+00
-6.597381114959716797e+00,-6.603002071380615234e+00,4.000000000000000000e+00
-1.133730792999267578e+01,-1.134472560882568359e+01,3.000000000000000000e+00
-1.223371410369873047e+01,-1.222209930419921875e+01,4.000000000000000000e+00
7.853320121765136719e+00,8.086093902587890625e+00,3.000000000000000000e+00
-3.478929519653320312e+00,-3.412694931030273438e+00,3.000000000000000000e+00
1.016755580902099609e+00,1.050957798957824707e+00,3.000000000000000000e+00
-1.131470441818237305e+00,-1.090657234191894531e+00,4.000000000000000000e+00
-8.309929847717285156e+00,-8.341703414916992188e+00,4.000000000000000000e+00
-5.975569725036621094e+00,-6.037664413452148438e+00,4.000000000000000000e+00
1.870562434196472168e+00,1.929538726806640625e+00,3.000000000000000000e+00
2.565939903259277344e+00,2.509690284729003906e+00,3.000000000000000000e+00
-1.498560237884521484e+01,-1.498650932312011719e+01,4.000000000000000000e+00
1.480242609977722168e+00,1.453144907951354980e+00,3.000000000000000000e+00
5.027260780334472656e+00,5.092793464660644531e+00,4.000000000000000000e+00
-9.524923563003540039e-01,-9.341216087341308594e-01,4.000000000000000000e+00
-2.628200769424438477e+00,-2.747318506240844727e+00,3.000000000000000000e+00
1.477983117103576660e+00,1.517972350120544434e+00,3.000000000000000000e+00
-2.087281417846679688e+01,-2.087278938293457031e+01,4.000000000000000000e+00
-2.726230025291442871e-01,-2.806689143180847168e-01,3.000000000000000000e+00
1.186816120147705078e+01,1.188157081604003906e+01,4.000000000000000000e+00
-1.020962905883789062e+01,-1.027055454254150391e+01,4.000000000000000000e+00
-7.502546787261962891e+00,-7.486689567565917969e+00,4.000000000000000000e+00
-2.431058406829833984e+00,-2.507092475891113281e+00,4.000000000000000000e+00
-5.785612106323242188e+00,-5.796175003051757812e+00,3.000000000000000000e+00
-2.459034323692321777e-01,-4.703983664512634277e-03,3.000000000000000000e+00
4.352164864540100098e-01,3.222756683826446533e-01,3.000000000000000000e+00
-5.436859652400016785e-02,-5.034458637237548828e-02,3.000000000000000000e+00
5.405776023864746094e+00,5.301382541656494141e+00,4.000000000000000000e+00
3.058296442031860352e+00,3.126344203948974609e+00,4.000000000000000000e+00
-7.877527713775634766e+00,-7.958374500274658203e+00,4.000000000000000000e+00
-2.233733415603637695e+00,-2.247062206268310547e+00,3.000000000000000000e+00
-6.018453836441040039e-01,-5.905830860137939453e-01,3.000000000000000000e+00
-7.843897342681884766e+00,-7.878253459930419922e+00,3.000000000000000000e+00
-8.849465370178222656e+00,-8.885041236877441406e+00,4.000000000000000000e+00
-9.274007797241210938e+00,-9.219395637512207031e+00,4.000000000000000000e+00
-1.759199202060699463e-01,-2.144268155097961426e-01,4.000000000000000000e+00
-3.154697895050048828e+00,-3.131891250610351562e+00,3.000000000000000000e+00
7.347832322120666504e-01,7.303709983825683594e-01,3.000000000000000000e+00
-8.352489471435546875e+00,-8.345763206481933594e+00,3.000000000000000000e+00
6.723759174346923828e+00,6.648022651672363281e+00,3.000000000000000000e+00
3.810364007949829102e-01,3.812617957592010498e-01,3.000000000000000000e+00
-9.754709243774414062e+00,-9.843368530273437500e+00,3.000000000000000000e+00
1.128498840332031250e+01,1.131665515899658203e+01,3.000000000000000000e+00
-2.941430282592773438e+01,-2.939277458190917969e+01,4.000000000000000000e+00
-8.875327110290527344e+00,-8.872673034667968750e+00,4.000000000000000000e+00
2.408422946929931641e+00,2.405129909515380859e+00,4.000000000000000000e+00
3.210057973861694336e+00,3.222875833511352539e+00,4.000000000000000000e+00
9.858215332031250000e+00,9.820299148559570312e+00,4.000000000000000000e+00
1.637976455688476562e+01,1.642834281921386719e+01,4.000000000000000000e+00
1.563922502100467682e-02,-3.701548278331756592e-02,3.000000000000000000e+00
2.646409988403320312e+00,2.628310441970825195e+00,3.000000000000000000e+00
-7.118228912353515625e+00,-7.116130352020263672e+00,4.000000000000000000e+00
