y_exp,y_pred,order
-1.584927678108215332e+00,-1.671391367912292480e+00,3.000000000000000000e+00
1.787775158882141113e+00,1.282950878143310547e+00,4.000000000000000000e+00
-3.014158010482788086e+00,-3.082610607147216797e+00,3.000000000000000000e+00
8.397673606872558594e+00,8.109704971313476562e+00,4.000000000000000000e+00
9.324555397033691406e+00,9.560065269470214844e+00,3.000000000000000000e+00
-1.822463417053222656e+01,-1.838777160644531250e+01,3.000000000000000000e+00
-9.316301345825195312e+00,-9.370505332946777344e+00,3.000000000000000000e+00
-2.118175268173217773e+00,-1.763247489929199219e+00,4.000000000000000000e+00
-2.531672239303588867e+00,-2.730751752853393555e+00,3.000000000000000000e+00
5.416481494903564453e-01,1.134317874908447266e+00,3.000000000000000000e+00
4.701556265354156494e-01,1.173079252243041992e+00,3.000000000000000000e+00
-1.587309932708740234e+01,-1.539211463928222656e+01,3.000000000000000000e+00
7.228214263916015625e+00,7.525183200836181641e+00,4.000000000000000000e+00
-1.083902549743652344e+01,-1.053165626525878906e+01,4.000000000000000000e+00
-3.841609477996826172e+00,-3.878028869628906250e+00,4.000000000000000000e+00
3.861203193664550781e+00,3.866572618484497070e+00,4.000000000000000000e+00
-1.064573526382446289e+00,-7.052031755447387695e-01,3.000000000000000000e+00
-8.309505462646484375e+00,-8.854573249816894531e+00,4.000000000000000000e+00
-7.556812465190887451e-02,1.425729990005493164e-01,4.000000000000000000e+00
1.789548248052597046e-01,-1.054866313934326172e-01,3.000000000000000000e+00
-6.075720310211181641e+00,-6.050576210021972656e+00,4.000000000000000000e+00
-8.383143424987792969e+00,-8.236842155456542969e+00,4.000000000000000000e+00
5.174154281616210938e+00,4.501048088073730469e+00,3.000000000000000000e+00
3.117255866527557373e-01,2.907103598117828369e-01,3.000000000000000000e+00
-1.351908564567565918e+00,-1.687435358762741089e-01,3.000000000000000000e+00
-2.553966045379638672e+00,-2.582500934600830078e+00,4.000000000000000000e+00
3.283159732818603516e+00,3.299734115600585938e+00,3.000000000000000000e+00
1.776211547851562500e+01,1.753768920898437500e+01,4.000000000000000000e+00
-7.006324529647827148e-01,-9.202838540077209473e-01,3.000000000000000000e+00
5.807091236114501953e+00,6.056343555450439453e+00,3.000000000000000000e+00
-6.648521423339843750e-01,-5.496195554733276367e-01,3.000000000000000000e+00
